price,yr_built
367500,1963
560000,1993
655000,1948
530000,1968
270000,1993
437500,1988
575000,1957
278000,1990
568500,2000
280000,2012
250000,1920
247500,1950
1.25E+06,1977
535000,1986
814842,2014
340000,2006
359950,1952
750000,1934
1.22E+06,1918
370000,1956
329950,1980
500000,1990
734000,1990
385000,2006
230000,1917
1.39E+06,2000
210000,1953
293000,1974
465000,1900
449000,1984
325000,1965
180000,1958
650000,1968
665000,1946
324450,1966
588000,1975
200000,1945
383000,1962
499950,1986
549000,1976
465000,1990
450000,1990
799900,1991
495000,1973
1.20E+06,1988
637000,1983
589000,1901
305000,1976
600000,1910
587000,1992
1.43E+06,2000
250000,1914
515000,1982
833000,1999
860000,1998
550000,1949
180000,1919
507000,1968
427000,1994
616950,1999
372000,1969
290000,1930
329990,1997
393500,1948
1.55E+06,1982
240000,1973
285000,1973
382500,1987
1.93E+06,1951
800000,1956
550000,1967
387846,1954
367500,1980
780500,1902
680000,1950
434400,1968
370000,1947
465000,1971
323000,1979
270000,2009
1.32E+06,1980
560000,2003
450000,1907
290000,1924
354000,1980
705000,1909
445000,1977
229900,1968
610000,2001
535000,2000
437400,1960
540000,1978
570000,1949
533000,2004
555000,2004
239950,1984
350000,1977
245000,1943
456000,1947
465000,1977
445000,2008
517850,1966
329000,1996
512500,1997
365000,1947
450500,1948
915000,1952
205000,1960
314000,1992
496000,1946
329950,1957
375000,1913
623000,1989
310000,1980
532500,1984
960000,1929
598000,1994
683000,1998
425000,1962
533000,1926
375000,1953
250500,1988
257000,1922
218000,1945
460000,1929
255544,1941
560000,2008
480000,2011
1.30E+06,1968
580000,1989
475000,1998
1.31E+06,1956
700000,1980
590000,1988
264500,1990
465000,1918
290000,1971
1.82E+06,1998
416000,1957
360000,1962
585083,1977
840000,1936
81000,1943
1.29E+06,1950
326000,1963
447000,1925
185000,1958
439950,1982
234000,1967
485000,1964
750000,1941
865000,1901
287500,1979
375000,1976
565000,1969
260000,2010
190000,1943
399950,1964
275000,1990
528000,1987
315000,1948
614306,1968
1.49E+06,1990
590000,2004
261500,1908
300000,2001
439000,1928
277554,1961
215000,1931
1.20E+06,1956
420000,1950
485000,2003
202500,1954
710000,2007
535000,2009
260000,1966
254000,1992
600000,2001
285000,2001
800000,1998
165000,1943
216500,1943
387990,2011
500000,2006
650000,2001
646000,2008
323400,1992
300000,2007
712500,1947
550000,1900
400000,1969
255000,1977
660000,1963
925000,1941
534000,1965
215000,1969
1.95E+06,1968
1.40E+06,2001
212000,1990
265000,1966
400000,1918
311500,1992
2.33E+06,2003
225000,1944
1.25E+06,1988
380000,1948
600000,1991
600000,1987
315000,2001
847000,1905
730000,1998
1.06E+06,1955
1.62E+06,1977
664000,1948
454450,2007
341000,1955
276693,1946
185000,1969
160000,1981
270000,1998
300000,1958
264950,1957
209950,1943
850000,2006
645000,1983
855000,1973
632500,1994
289950,1987
850000,1952
565000,2013
792000,1999
260000,1987
585000,1991
295500,1981
329000,1946
750000,1976
495000,1997
672500,1947
1.31E+06,1932
405000,1994
620000,1947
615000,1973
887000,1962
1.06E+06,1941
753000,1974
1.60E+06,1975
3.71E+06,2000
365000,1954
870000,1982
321000,2003
280000,2000
288000,2004
248500,1939
330000,1999
740000,1988
445000,1998
198500,1959
280000,1994
336500,1981
267000,1989
315000,1968
545000,1988
274950,1989
500000,1948
299000,1954
420000,2005
620000,2006
575950,1967
666500,2000
180000,1962
261350,1962
1.03E+06,1948
390000,1969
253500,1954
625000,1986
255000,1959
257000,2009
869000,1954
745000,1990
1.35E+06,1999
350000,1956
475000,2003
540000,1987
175000,1996
100000,1912
890000,1907
280000,2000
1.05E+06,2003
486000,1988
670000,1958
480000,1987
440000,1947
1.50E+06,1922
743700,1988
449950,1988
367000,1945
1.19E+06,2001
201000,1959
575000,1922
295000,1979
190000,1946
742500,1952
875000,2001
1.39E+06,1990
600000,1970
207000,1956
650000,2003
275000,1922
1.20E+06,1924
262500,1944
399000,1946
139000,1966
575000,1991
580000,1926
468000,2004
230000,1963
675000,1990
318000,1970
332100,1996
175000,1963
817000,1979
1.20E+06,1953
525000,1916
189000,1915
629950,2014
641500,1950
490000,1983
415000,1976
250000,1951
781000,1952
400000,1973
935000,2008
575000,1979
1.66E+06,2006
302300,1973
355000,1940
1.54E+06,1958
926250,1964
300000,1955
361500,1978
616000,1963
395000,2014
245000,1954
206000,1962
706000,1972
578000,1937
341950,2005
305000,1922
575000,1909
330000,1959
445000,1972
333000,1951
598500,2005
225000,1943
570000,1998
630000,1956
779000,1977
760000,2004
322968,1960
595000,1998
321000,1941
653000,1985
750000,1960
530000,1910
352750,2008
424950,1992
427000,1973
558000,2000
438200,1954
340000,1918
830005,1994
548000,2008
411715,1952
865000,1999
1.75E+06,2013
688000,1983
399950,2003
555000,1903
677000,1916
539000,1985
410000,1939
472000,1979
755000,1957
269900,1966
667400,1977
1.22E+06,1995
544000,2007
800000,1924
315000,1975
227000,1944
765000,2000
625000,2006
1.88E+06,2004
822600,1979
515000,1970
377000,1982
600000,1954
525300,1965
760000,1974
202000,1907
470000,1997
810000,1991
175000,1967
440000,1952
197000,1951
254000,1943
405000,2002
416000,1949
779950,2014
200000,1980
658100,1992
397000,1996
815000,1999
345000,1949
305500,1989
340000,1997
330000,1979
269000,2004
349950,1966
431000,1953
735000,1946
414000,1999
619500,1992
675000,1957
380500,1971
253000,1945
157500,1949
627000,1976
469500,2001
319950,1939
249500,1968
485000,1907
1.13E+06,1967
314500,1978
220000,1948
444950,1958
598000,1985
699850,2002
595000,1991
735000,1993
542500,1978
450000,1978
298500,1959
403950,1943
271000,1942
335000,1923
305000,1979
630000,2007
253000,1921
395000,1957
265000,1981
225000,1959
338500,2005
300000,1975
255000,1945
337000,1992
324900,1988
821000,1967
500000,1975
885000,2010
360000,1968
304000,1972
376000,1918
425000,1956
1.18E+06,1973
187000,2005
710000,1916
585000,1974
1.40E+06,2002
1.98E+06,1990
250000,1979
950000,1986
725000,1992
505000,1978
90000,1947
400000,1968
407000,1954
651000,1919
485000,1978
460000,1932
369000,1942
355000,1943
155000,1980
1.00E+06,1924
419625,1988
435000,1954
379000,1977
293000,2009
592100,1989
362000,1944
227000,1959
335500,1970
213000,1977
338000,2004
163500,1954
199988,1949
1.19E+06,1948
320000,2005
450000,1948
249900,2005
223000,1957
631000,1963
350000,1963
279000,1925
310000,1962
185000,1954
445000,1977
365000,2003
333500,1959
385000,1960
345000,1954
1.26E+06,1998
440000,1965
444500,2002
340000,1972
680000,1915
420000,1982
438500,1988
109500,1942
461000,1964
968000,1963
355000,1950
249000,1962
256500,1969
1.81E+06,1984
269000,1966
1.35E+06,1947
885000,1975
455000,1971
980000,1909
412500,1942
740000,2007
1.30E+06,1933
326000,2008
568500,1998
620000,2013
283000,1947
875000,1917
1.31E+06,1924
289950,2003
252500,1974
376000,1959
635700,1977
710000,1996
440000,1947
439000,2006
455000,1970
225000,1981
250000,1959
585000,1992
685000,1925
420000,1959
245000,1960
275000,1957
270000,1986
767250,1997
229000,1943
400000,1928
2.20E+06,1911
665000,1963
500000,1988
355500,1968
369000,1998
338500,1951
256000,1949
470000,1994
675000,1940
369950,1997
615000,2005
1.20E+06,1996
950000,1921
799500,1993
187000,1952
598000,1977
429950,1967
347950,1962
851000,1987
205000,1957
225000,1979
705000,1979
535000,2003
222500,1990
313500,2006
632000,1992
467000,2012
339000,1978
712000,2004
335000,1967
470000,2007
367000,1968
440500,2007
305000,1968
635000,1948
1.02E+06,1903
342000,2005
283000,1978
430000,1978
245000,2000
355500,2004
395000,1934
324900,1988
660000,1918
570000,1990
552321,1984
1.10E+06,1950
237000,1950
402000,1922
470000,1963
395900,1927
442000,1948
795000,1997
190500,1980
808000,1996
500000,1998
775000,1996
300000,1962
496000,1962
448000,2006
645000,1969
464600,1925
590000,1901
399000,2004
305000,1925
478000,1976
598800,1958
430000,1973
433000,1963
420000,1961
585000,1937
255000,1969
305000,1961
396000,1944
347500,1989
900000,1987
425000,1982
429000,1995
540000,2002
324950,1974
1.05E+06,1926
221000,1966
405000,1948
1.15E+06,1953
588000,1972
234950,1994
580000,1928
637000,1991
704000,1953
210000,1938
772000,2000
763000,1941
213500,1930
255000,1924
423500,1978
520000,1954
550000,1977
795000,1997
495000,2003
455000,1997
85000,1947
239000,1924
184900,1959
386000,1979
415000,1999
387000,1962
2.14E+06,1906
685000,1965
340000,1941
422000,1926
442000,1994
280000,1943
1.15E+06,2000
279000,1990
569000,1924
1.36E+06,1984
209950,1960
468000,1939
237100,1963
336000,1993
500000,1900
290000,1995
1.19E+06,1968
365000,1927
146300,1975
554000,1977
424000,1972
1.35E+06,2007
508500,1950
244500,1985
206000,2005
643500,1945
372500,1922
630000,1957
418000,2005
425000,2006
800000,2007
208000,1951
476000,1977
277500,2003
478000,1970
890000,1979
450000,2000
205000,1965
665000,1929
518000,1966
465000,1979
330000,2003
449400,2007
829000,2007
450000,1964
310000,1959
615000,1985
605000,1947
437500,1977
545000,1925
770000,1985
600000,1975
560000,1910
1.92E+06,2004
457000,1924
585000,1949
560000,1985
345000,1917
550000,1955
589950,2006
327000,1970
800000,1947
150000,1966
425000,2007
350000,1973
273000,1978
750000,1961
240000,1963
400000,1978
230000,1980
372000,1990
459500,1984
582000,1995
465000,1969
386000,1991
546000,1998
278000,1965
540000,2004
529000,1934
554000,1946
210000,1963
225000,1926
561600,1990
300000,1978
1.65E+06,1946
1.02E+06,2002
150000,1962
400950,1948
620000,1985
449000,1941
630000,1926
336000,1949
299950,1965
352500,1962
150000,1925
175000,1925
305000,1989
2.57E+06,1999
607500,1941
505000,1920
280500,1962
610000,1993
381000,2003
482000,1978
379950,1977
2.50E+06,1985
425000,1992
580000,1980
605000,1952
194000,2007
546200,1987
1.40E+06,2014
315000,1961
465000,1941
330000,1963
795000,1998
265000,1977
1.30E+06,1990
126500,1942
760000,2004
540000,2009
446000,1978
170000,1903
379000,1972
1.40E+06,1915
800000,2004
260000,1962
820000,1960
449950,1999
392000,1974
465000,1999
449950,1977
520000,1923
546800,1975
825000,1953
337000,1985
333000,1942
380000,2004
280000,1992
202000,1990
585000,2001
435000,1956
1.20E+06,2003
364000,1992
300000,1946
558000,2006
199950,1942
515000,1962
590000,2004
813500,1964
725000,1992
490000,1971
277000,1994
325000,1976
649800,1995
425000,1903
460000,1975
750000,1984
469000,1960
566000,1954
407500,1996
353500,1942
524000,1974
264950,1994
547500,1990
264500,1993
507500,1963
560000,2006
995000,1996
835000,1900
440000,1949
1.02E+06,1955
300000,1947
125000,1916
986000,1910
315000,1950
320000,1996
972000,2003
760000,1957
265000,1920
355000,1948
300000,1927
474950,1975
470000,1977
437500,1969
520000,1928
237600,1950
162950,1972
457000,1903
635000,1980
735000,1931
910000,1992
346500,2006
655000,1984
425000,1977
137000,1959
557500,1988
415000,1992
830000,1978
949000,1991
420000,1986
353000,1951
560000,1980
445700,2001
226000,1918
358000,1960
501000,1954
609000,1972
734950,2002
725000,1968
350500,1975
610000,1962
605125,1940
1.39E+06,1970
550000,1981
335000,2003
397000,1969
240000,1994
240000,1970
262500,1949
440000,1940
160000,1910
427000,1901
920000,2005
2.30E+06,1911
480000,1977
615000,1977
736500,1915
542500,2004
191000,1952
730000,1991
1.23E+06,1901
129000,1967
284000,1957
645000,2003
218000,1968
675000,1999
575000,1984
225000,1950
626000,1989
499950,2001
405000,1956
152500,1969
325000,1994
475300,1924
485000,1967
720000,1919
465000,1924
489000,1930
3.10E+06,2006
288000,1977
225000,1968
499000,1952
632000,1985
580000,1992
730000,1912
325000,1998
421000,1964
316000,1998
415000,1914
401000,2003
229950,1944
539950,1966
335000,1919
339000,2004
414950,1918
650000,1966
445000,1994
295000,1974
975000,1912
296500,1961
440000,1979
420000,1962
302000,1994
350000,1986
667000,1933
645000,1941
430000,1988
413000,1925
420000,1968
495000,1979
2.19E+06,2004
965000,1990
500000,2008
636100,1919
720000,1986
298000,1962
409000,1925
370000,2005
230000,1967
290000,1952
420000,1977
917000,1995
957000,2005
482000,1989
488000,1990
760369,2014
170000,1950
625000,1976
357000,1976
583000,1989
173250,1954
414050,1956
400000,1928
537000,1982
465000,1977
425000,1969
445000,1940
179950,1958
275000,1996
190000,1994
385000,1982
303000,1928
165000,1967
600000,1944
710000,1978
875000,1990
269950,1996
838000,2001
670500,1951
420000,1960
370000,1952
360000,1957
562500,1991
360500,1961
389999,2003
450000,1967
247500,1962
208000,1948
455000,1993
379400,1950
190000,1906
326188,1977
168000,1998
314000,2003
630000,2000
550000,1957
530000,1981
637500,1966
400000,1999
700000,1950
272000,1991
600000,2004
450600,1943
550000,1988
225000,1987
132825,1969
219950,1969
580000,1945
568000,1980
406000,1990
469000,1929
415000,2000
390000,1956
251000,1967
750000,2001
845000,1988
350000,1966
322000,1944
664500,2010
988000,1923
625000,1952
675000,1951
503000,1967
431000,1960
250000,1964
268500,2006
1.07E+06,1952
295000,2001
780000,1977
354000,1999
305000,1949
733000,2005
640000,1968
840000,1973
1.48E+06,1927
525000,1952
625000,1966
350000,2015
650000,1910
435000,1950
660000,1955
350000,1970
435000,1967
375900,1958
272000,1983
233000,1979
500000,1915
540000,1977
712000,2002
425000,2005
242000,1944
515000,1977
415000,1970
375000,1977
182500,1971
310000,1963
360000,1947
889000,2004
450500,1952
342000,2013
413000,1996
960000,2005
180000,1947
770000,1995
224400,1994
280000,1956
500000,2000
153000,1943
385000,1921
325000,1947
315000,2004
294999,1994
175000,1963
299000,1963
146000,1937
290000,1962
1.78E+06,2005
367500,1919
535000,1994
334999,1998
655000,1952
1.30E+06,1985
480000,1977
465000,1941
297950,1967
590000,1915
805000,1950
204250,1984
500000,1994
490000,1977
2.50E+06,1951
750000,1990
405000,2002
209995,1953
680000,1998
355000,1948
280000,1942
385000,1978
505000,1962
429900,1991
560000,1989
231000,1977
135000,1943
800000,1954
420000,2002
360000,1963
642000,1992
379950,1985
745000,1959
630000,1930
250000,1985
275000,1968
435000,1957
175000,1941
560000,1944
325000,1959
1.19E+06,1905
399950,1989
752000,1991
1.20E+06,2003
400000,1952
240000,1900
640000,2003
564450,1998
300000,1948
286000,2003
531800,2004
502000,1977
993500,1968
450000,1954
997950,2008
526000,1913
335000,1952
187250,1926
735000,1948
425000,1951
110000,1945
305000,1994
212000,1962
1.38E+06,1979
298950,1963
525000,1977
707000,2004
695000,1993
796500,1993
420000,1973
625000,1955
620000,1957
1.45E+06,1953
549950,1984
275000,1943
705000,1979
197000,1976
265000,1991
297000,1951
207500,1970
410000,2014
268000,1994
330000,1967
417500,1917
760000,1979
499000,1995
620000,1987
315000,1992
624950,1994
525000,1961
300000,1982
299900,1977
299000,1966
1.88E+06,1968
265000,1958
280000,1948
124740,1978
1.09E+06,1957
1.97E+06,1959
219000,1948
569950,1926
212500,1938
680000,1960
1.46E+06,1909
300000,1971
629950,2014
349900,1969
690000,2001
1.45E+06,2014
1.29E+06,1987
696000,1996
650000,1976
640000,1998
499950,1978
490000,1997
685000,2003
387500,1942
401750,2005
254950,1977
500000,1977
856500,2003
552000,1919
506500,1978
500000,1988
280000,1968
308000,1979
613500,1989
255000,1976
545000,1977
620000,1966
450000,1949
279000,1976
625000,2009
274950,1987
423000,1952
350000,1950
305000,1968
368000,1966
232000,1984
250000,2000
220000,1966
435000,1986
350000,1922
206325,1970
339000,1970
399000,1969
529000,1950
640000,1999
735000,2004
378000,1960
775000,1905
2.25E+06,1954
1.35E+06,2014
380000,1967
624900,1967
379770,2005
340000,1976
515500,2005
600000,1908
400000,1960
364000,1947
440000,1989
285000,1954
669000,1915
475000,1962
747000,1911
317000,1981
390000,1941
1.07E+06,2012
1.21E+06,1960
580000,1908
518000,1969
147500,1969
555000,1965
427500,2008
1.74E+06,1982
265950,2002
247500,1950
244000,1943
578550,1989
451000,2005
489000,2004
190000,1915
475000,1978
485000,1905
530000,1987
379000,1994
1.63E+06,1964
739000,1926
189950,1969
637500,1999
2.23E+06,1949
209950,1963
460000,1944
543500,1998
376000,2005
430000,2005
515000,1953
580000,1915
600000,1998
476800,1919
815000,1916
455600,1998
270000,1969
1.20E+06,1974
525000,1903
242000,1979
715000,1960
475000,1999
370000,1999
788600,2005
160000,1912
800000,1930
520000,1992
725000,1985
335000,1914
919000,1993
425000,1986
420000,1983
905000,1981
435000,1940
438000,2003
725000,1994
840000,1924
425500,1978
853505,1985
398000,1983
418500,2007
826000,1929
742000,1997
180000,1924
286000,1978
421200,2003
390000,1994
739000,2002
499900,1968
670000,1950
842500,1910
492500,1978
836500,1996
334000,1945
179900,1977
563000,1940
310000,2003
335000,1965
499950,1965
658500,1927
297000,1999
725000,1917
780000,1983
252500,1947
330000,2005
525000,1990
365000,1982
500000,1930
179950,1969
440000,2007
145000,1948
331000,2005
780000,1905
855000,1965
225000,1986
199000,1966
550000,1979
1.43E+06,1909
805000,1929
261000,1983
347000,1968
390000,1979
436000,2000
1.80E+06,1977
557000,2004
135000,1959
425000,1993
648752,1964
1.39E+06,1972
630100,1977
739000,1999
269000,1986
250000,1942
475000,2007
290000,1916
219000,1953
416000,1918
179000,1949
302000,1988
565000,1961
281700,1962
480000,1902
775000,1988
375000,1947
345000,1979
300000,1977
364950,2002
410000,1956
231000,1978
445000,1987
530000,1975
353500,2008
209950,1960
650000,1950
325000,1948
257000,1978
337000,2002
541000,2005
577500,1984
560000,1978
979700,1927
750000,1960
407500,1923
530000,1951
235000,1977
715000,1928
795000,1957
465000,1968
287600,1990
630000,1982
445000,1986
490000,1978
565000,1954
330000,2008
463000,1961
1.87E+06,1969
219500,1912
622200,1959
474800,2000
465000,1965
389950,1966
650000,1984
395000,2003
304500,2001
307000,1949
485000,1938
1.56E+06,1960
650500,1955
960000,1986
710000,1997
540000,1912
601000,1951
463828,1965
293000,1944
597500,2002
240000,1932
284000,1968
440000,1966
340000,1948
363000,1948
270000,1910
365000,1997
428000,1986
600000,1988
405000,1960
339900,1981
275000,1956
361600,1941
325000,1955
1.05E+06,1931
959750,1957
210000,1962
258000,1998
468000,1962
710000,1905
268000,1941
115000,1930
500000,1998
431000,1996
241500,1995
300000,1963
982000,1987
248500,1988
665000,1998
1.22E+06,2001
380000,1918
220000,1940
631500,1910
386100,1972
1.05E+06,1929
650000,1903
545000,1959
870000,1984
380000,1973
265000,1957
645500,1909
570000,1911
1.20E+06,1995
605000,1927
199500,1962
445000,1941
495000,1917
594000,1937
465000,1943
160000,1915
340000,1998
870000,1990
249000,1940
500000,1994
220000,1981
368500,1965
439950,1977
179900,1970
490000,2003
425000,1955
533300,1991
447500,1924
768000,1980
285000,1935
336900,1979
415000,1967
500000,1994
337000,2003
419950,2002
290000,1946
349950,1948
330000,1960
965000,1981
515000,1986
665000,1996
265000,1985
545400,2004
350000,2004
260000,2001
2.51E+06,1991
355000,2000
879000,1929
833000,2006
261590,1943
512500,1909
600000,1946
417500,1995
970000,1964
316000,1992
397500,1989
1.35E+06,1952
840000,1997
270000,1954
312900,2003
325000,1945
680000,1952
763000,1994
375000,1950
475000,2004
219000,2003
415000,1977
90000,1943
220000,1943
616000,1959
269500,1968
395350,1917
770000,1943
840000,2000
428950,1950
800000,2005
401000,1947
303697,1955
355000,1956
350000,1960
754999,1992
982218,1988
406500,1992
1.65E+06,1993
565000,1925
160000,1920
220000,1954
1.28E+06,2004
970000,1927
115000,1950
124000,1950
157000,1950
183000,1969
527000,2000
407193,1978
970000,2004
535000,1921
245000,1910
337000,1993
630000,1950
320000,1983
228500,1942
293000,1990
447000,1958
226500,1988
436000,1976
451000,2005
315000,1986
450000,1951
635000,1955
292500,1951
329900,2004
531000,1926
725000,1967
355300,1955
280000,1996
1.10E+06,1995
605004,1951
260000,1949
748000,1925
776000,1941
425000,1924
230000,1928
418000,1958
440000,2001
858450,2011
390000,1969
957000,1969
507000,1950
575000,1928
700000,1925
239950,1990
253000,1978
540000,1907
1.55E+06,2008
805000,2000
920000,1911
496600,1988
246000,1983
350000,1963
585000,1931
450000,1966
746000,1992
598555,2004
820000,1976
266500,1998
370000,1947
625000,1901
243500,1979
340000,1945
559950,2014
315000,1980
753000,2003
800000,1907
550000,1934
465000,1953
465000,2003
710000,1976
505000,1988
690000,1964
217500,1980
500000,1909
325000,1921
500000,1984
721500,1991
924000,1932
2.01E+06,1969
345000,2009
825000,1999
560000,1980
599000,1987
211000,1941
425000,1974
750000,1976
479000,2003
612500,1992
605000,1963
1.36E+06,2001
389900,2007
710000,2006
295000,1992
275250,1992
250000,1994
709000,1951
399500,1928
225000,1992
500000,2001
364900,1997
356000,1976
616750,1978
755000,1984
327500,1950
605000,1984
179950,1968
633000,2000
349950,1942
1.08E+06,1959
425000,2002
990000,1979
410000,1950
590000,1975
242000,1979
775000,1931
680000,1954
217000,2002
395000,1999
572500,1984
559900,1987
845000,1930
241000,1993
1.33E+06,1913
475000,1919
575000,1940
455000,1959
839000,2000
475000,1955
600000,1923
515000,1937
425000,1977
565000,1907
498000,1924
739000,1919
355000,1947
263000,1979
375000,1948
322000,1964
325000,1941
290000,1943
809950,2001
969500,1984
665000,1989
635000,2006
272450,1987
427000,1967
261500,1958
488800,1976
340000,1918
398950,2003
217000,1969
799000,1978
160000,1969
447000,1968
765000,1957
1.32E+06,1989
445000,2004
310000,1953
380000,1952
325000,1957
345000,1975
300000,1929
530000,1978
583500,1978
410000,1954
535000,1937
2.05E+06,1915
345000,1999
539000,1954
590000,1973
187000,1974
270000,1969
546000,1939
520000,2008
515000,1925
990000,1939
382000,1937
1.21E+06,1956
900000,2008
675000,1910
460000,1909
234000,1952
399000,1974
253500,1959
475000,1952
740000,2004
799000,2000
390000,2003
421000,1947
296500,1987
895000,1926
386000,2003
424000,1955
749000,1926
523000,1937
389000,1998
270000,1946
275000,1943
287500,1979
345000,1993
427000,1910
508450,1955
705000,1912
550000,1977
380000,1955
539900,2001
330000,1943
455000,1947
510000,1992
315000,1970
206000,1967
592500,1968
744000,1981
334500,1989
886000,1923
600000,1973
850000,1999
550000,1938
184900,1911
245000,1955
370000,1946
480000,1978
579000,1906
339275,1964
425000,1955
170000,1959
950000,1995
623000,1977
477000,2005
330000,1967
600000,1914
570000,1924
515000,2004
805000,1952
555000,1997
245000,1985
638150,1978
1.65E+06,2003
269950,1968
195000,1969
159100,1944
550000,1942
299000,1950
1.38E+06,2014
249500,1951
700000,1918
275000,1900
565000,1962
425000,1956
620047,1946
480000,1977
515000,1977
420000,1999
610000,1957
849000,1950
718000,1949
295000,1974
871000,1940
430000,1943
440000,1961
405000,1942
340000,1994
675000,2006
480000,1943
362500,1961
752888,1987
255000,1949
283700,1968
335000,2001
285000,1958
278000,1964
731000,1973
335000,1985
334200,1980
642000,1921
540000,1925
299000,1960
560000,1940
852000,1913
306000,1941
440000,1981
517000,1966
379000,1940
360000,1919
645000,1926
217000,1942
255000,1941
625000,1987
680000,1960
440000,1957
615000,1978
239000,1942
462500,1985
619400,1927
975000,1954
330000,1943
985000,1988
430000,1946
2.46E+06,2001
778000,1946
219000,1990
1.60E+06,1928
715000,1966
950000,1964
425000,1951
239000,1962
310000,1944
400000,1927
428000,1977
600000,1929
415000,1990
401000,1949
292000,1948
291750,1950
227000,1968
675000,1977
397500,2007
206000,1921
1.19E+06,2008
360000,1959
427500,2010
115000,1943
559000,1948
420000,1906
550000,1982
282150,1948
260000,1910
428000,2004
319950,2007
1.35E+06,1946
552000,1924
637000,1929
213000,1978
215000,1958
590000,1949
390000,1989
287000,1959
580000,1960
424000,1988
610000,1988
1.32E+06,1989
623500,1918
260000,1936
906000,2013
330000,1987
275000,1955
290000,1953
599950,1917
550000,1986
289000,1987
411000,1976
826000,1964
400000,1943
342000,2008
475000,1955
1.21E+06,2014
455000,1913
850000,1958
185000,1971
850000,1960
239900,1960
765000,1999
437000,1967
240000,1969
395000,1949
320000,1955
525000,1981
260000,1988
450000,1988
560000,1990
310000,1989
440000,1997
458450,1957
200000,1918
430000,1987
360000,1966
311000,1962
615000,2003
575000,1979
2.03E+06,1934
430000,1917
400000,1962
340000,1957
351000,1924
440000,2002
298000,1999
300000,1964
310000,2001
500000,1993
399900,1927
343000,2004
415000,2010
410000,1997
320000,1961
1.99E+06,1902
253000,1980
630000,1992
216000,1953
540000,1983
212000,1930
300000,1978
969950,2014
715000,1956
1.32E+06,1968
1.44E+06,1968
305000,1924
458000,2006
275000,1942
550000,1930
742000,2011
700000,1908
640000,1955
352000,1947
301500,1969
630000,1979
340000,1999
477500,1953
285000,1997
255000,1958
315000,1993
830000,1978
539950,2014
980000,1941
735000,1990
536000,1965
575000,1945
500000,1924
285500,1967
498000,1973
412000,1939
607000,1975
199000,1991
492500,1978
585000,2001
326995,2000
372500,1968
528000,1937
400000,1975
344000,1993
409950,2003
625000,1950
304950,1987
381500,1985
215000,1946
345000,1925
363000,1961
240000,1913
548050,2005
314000,1941
800000,1990
400000,1905
247000,1937
540000,1906
410000,1995
525000,1981
820000,1929
1.25E+06,1933
244000,1955
275000,1930
577000,1946
446950,1977
457000,2004
320000,1926
210000,1969
220000,1978
589000,1925
435000,1904
375000,1953
1.74E+06,2007
545000,2005
970000,1983
705000,1946
915557,1984
259000,1960
1.70E+06,1900
427000,1969
390000,1911
363000,1995
612000,1928
380000,1965
230000,1997
580000,1931
770000,1918
207200,1991
525000,1985
925000,1961
883000,1910
455000,2003
343500,2004
244000,1950
397000,1967
180500,1976
310000,1926
315000,2005
718000,1952
279950,1977
689000,1940
828000,1998
150000,1942
505400,1926
1.68E+06,1989
217450,1959
677000,2004
361000,2004
620000,2004
176000,1989
330000,1969
290000,1986
711000,1988
295000,1983
1.10E+06,2003
257500,1991
240000,1934
645000,1990
499000,1903
321000,1961
449000,1998
515000,1949
456000,1978
865000,1977
515500,2003
576925,2004
243000,1996
253400,1968
292000,2000
271500,1976
765000,2012
375000,2005
382880,1968
852500,1967
475000,1959
462000,1919
762400,1949
330000,1967
473000,1978
550000,1949
449500,1972
744000,1998
700000,1952
511100,1965
317950,2012
542950,1988
490000,1975
760000,1992
475000,1961
1.70E+06,1987
435000,2007
399000,2000
627000,1927
346500,1991
412000,1957
845000,1994
373000,1959
725000,1965
376000,1965
552500,1929
365000,1924
700000,1996
315000,1967
262500,1957
660000,1984
340000,2006
660500,1918
280000,1928
267000,1919
230000,1932
417000,1993
252000,1968
791000,1921
415000,1924
339000,1966
158000,1942
535000,1957
818900,1919
550000,1950
240000,1953
590000,2008
369300,1967
510000,1981
542500,1987
262500,1980
900000,1957
1.10E+06,1995
368000,1951
825000,2003
343500,2002
273500,1944
1.00E+06,1996
770000,1926
400000,1925
225000,1963
345000,1955
450000,2001
334850,1948
605000,1955
760000,1997
390000,1926
488000,2001
3.30E+06,1958
1.06E+06,1990
608000,1975
1.39E+06,2000
299950,1904
818000,1943
355000,1990
1.86E+06,1952
660000,1987
2.37E+06,1930
1.21E+06,1984
255950,1992
475000,1983
362950,1960
452000,1966
315000,1964
330950,2003
535000,1978
479000,1940
340000,2004
312000,1966
305000,1993
270000,1996
529999,2003
587100,1946
459800,1984
451000,1966
2.48E+06,1993
525000,1983
250000,1951
475000,1908
235000,1962
230000,1967
581000,1921
415000,1956
522500,1956
383000,1967
315000,1958
591000,1902
750000,1979
430000,1956
712000,1995
510000,1981
480000,1950
538000,1906
464000,1929
476000,2001
349500,1947
270000,1981
740000,1978
395000,1990
498000,2004
339900,1999
539000,2006
400000,1983
225000,1967
330000,1907
1.39E+06,1950
490000,1986
260000,1967
469900,1991
493000,1925
740000,1998
148900,1967
475000,1981
415000,1944
229500,1967
1.36E+06,2001
385000,1969
230000,1965
425000,1926
189900,1914
238000,1943
968060,1950
921000,1954
380000,1958
285000,1935
449000,1998
625000,1946
318989,1978
445000,2002
750000,1952
959000,1979
330000,1990
425000,2005
280000,1948
476500,1998
556000,1998
1.86E+06,2006
